,apple,positive,126415614616154112
2278,google,irrelevant,126526781019787264
2279,google,irrelevant,126526765995802624
2280,google,irrelevant,126526602686369792
2281,google,irrelevant,126526465280970752
2282,google,irrelevant,126526113131413504
2283,google,irrelevant,126526082953379840
2284,google,irrelevant,126526068835368961
2285,google,irrelevant,126526020923834368
2286,google,irrelevant,126526019602628608
2287,google,irrelevant,126526019208351744
2288,google,irrelevant,126526017660653568
2289,google,irrelevant,126525994348711937
2290,google,irrelevant,126525853738860544
2291,google,irrelevant,126525817713991680
2292,google,irrelevant,126525815084158976
2293,google,irrelevant,126525130426957824
2294,google,irrelevant,126524896665796608
2295,google,irrelevant,126524657875697664
2296,google,irrelevant,126524361065758720
2297,google,irrelevant,126524217889001472
2298,google,irrelevant,126524216412618752
2299,google,irrelevant,126524213401096192
2300,google,irrelevant,126523942314840064
2301,google,irrelevant,126523941035577344
2302,google,irrelevant,126523916817674240
2303,google,irrelevant,126523574470189057
2304,google,irrelevant,126523560096313344
2305,google,irrelevant,126523556958961664
2306,google,irrelevant,126523548914290688
2307,google,irrelevant,126523356773232641
2308,google,irrelevant,126523270420905984
2309,google,irrelevant,126523229400600576
2310,google,irrelevant,126523147091578880
2311,google,irrelevant,126523008524365825
2312,google,irrelevant,126522989633212417
2313,google,irrelevant,126522783650955264
2314,google,irrelevant,126522732195233792
2315,google,irrelevant,126522730001600512
2316,google,irrelevant,126522728101584897
2317,google,irrelevant,126522726239313920
2318,google,irrelevant,126522723441721345
2319,google,irrelevant,126522646149087233
2320,google,irrelevant,126522540834304000
2321,google,irrelevant,126522492700471297
2322,google,irrelevant,126522478280450048
2323,google,irrelevant,126522273963319298
2324,google,irrelevant,126522127775047680
2325,google,irrelevant,126521734076698625
2326,google,irrelevant,126521694583132160
2327,google,irrelevant,126521635464425472
2328,google,irrelevant,126521523220652032
2329,google,irrelevant,126521505097068544
2330,google,irrelevant,126521233603960832
2331,google,irrelevant,126520774025678848
2332,google,irrelevant,126520080543649792
2333,google,irrelevant,126519943234732032
2334,google,irrelevant,126519837173358592
2335,google,irrelevant,126519715085549568
2336,google,irrelevant,126519472172445696
2337,google,irrelevant,126519390245109760
2338,google,irrelevant,126519359714766848
2339,google,irrelevant,126518917635125248
2340,google,irrelevant,126518845983830016
2341,google,irrelevant,126518328373153792
2342,google,irrelevant,126517747894075392
2343,google,irrelevant,126517575336214529
2344,google,irrelevant,126517570806358018
2345,google,irrelevant,126517567694180352
2346,google,irrelevant,126517492049915904
2347,google,irrelevant,126517413788401664
2348,google,irrelevant,126517183139430400
2349,google,irrelevant,126516892029558784
2350,google,irrelevant,126516806360899584
2351,google,irrelevant,126516804108562433
2352,google,irrelevant,126516802011402240
2353,google,irrelevant,126516602316406784
2354,google,irrelevant,126516523408949248
2355,google,irrelevant,126516376566366208
2356,google,irrelevant,126516048961863681
2357,google,irrelevant,126516048626335744
2358,google,irrelevant,126515979059609603
2359,google,irrelevant,126515953516298241
2360,google,irrelevant,126515696497725440
2361,google,irrelevant,126515695352688640
2362,google,irrelevant,126515693993738240
2363,google,irrelevant,126515640889655296
2364,google,irrelevant,126515639362920449
2365,google,irrelevant,126515633314729984
2366,google,irrelevant,126515631980937216
2367,google,irrelevant,126515608887115776
2368,google,irrelevant,126515498467860480
2369,google,irrelevant,126515353110065152
2370,google,irrelevant,126515159995912193
2371,google,irrelevant,126515137212456960
2372,google,irrelevant,126514888951595008
2373,google,irrelevant,126514866059100160
2374,google,irrelevant,126514704347693056
2375,google,irrelevant,126514555743518720
2376,google,irrelevant,126514131544178688
2377,google,irrelevant,126513979706183682
2378,google,irrelevant,126513961553244160
2379,google,irrelevant,126513949163257856
2380,google,irrelevant,126513706912841729
2381,google,irrelevant,126513429409312768
2382,google,irrelevant,126513410128089088
2383,google,irrelevant,126513333191979008
2384,google,irrelevant,126512924385738752
2385,google,irrelevant,126512627110252544
2386,google,irrelevant,126512625713545216
2387,google,irrelevant,126512053660827648
2388,google,irrelevant,126511257170886656
2389,google,irrelevant,126510558764736513
2390,google,irrelevant,126510399884496897
2391,google,irrelevant,126509931657564160
2392,google,irrelevant,126509472834269184
2393,google,irrelevant,126509298279907328
2394,google,irrelevant,126509273994891264
2395,google,irrelevant,126509203148902400
2396,google,irrelevant,126508947980029952
2397,google,irrelevant,126508734884220929
2398,google,irrelevant,126508667007803392
2399,google,irrelevant,126508103368835072
2400,google,irrelevant,126507946707398656
2401,google,irrelevant,126507876469583872
2402,google,irrelevant,126507802251370497
2403,google,irrelevant,126507794777128964
2404,google,irrelevant,126507720546328576
2405,google,irrelevant,126507456649101314
2406,google,irrelevant,126507441985826816
2407,google,irrelevant,126507086522748929
2408,google,irrelevant,126507016368816129
2409,google,irrelevant,126506951063511041
2410,google,irrelevant,126506683131379713
2411,google,irrelevant,126506375886016513
2412,google,irrelevant,126506159938088961
2413,google,irrelevant,126506135082631168
2414,google,irrelevant,126505911584948225
2415,google,irrelevant,126505668181098496
2416,google,irrelevant,126505497888161792
2417,google,irrelevant,126505070098518016
2418,google,irrelevant,126504896307539968
2419,google,irrelevant,126504863369670657
2420,google,irrelevant,126504793039572992
2421,google,irrelevant,126504734864576512
2422,google,irrelevant,126504701142376448
2423,google,irrelevant,126504580145094656
2424,google,irrelevant,126504516479754241
2425,google,irrelevant,126504512960724992
2426,google,irrelevant,126504398925996032
2427,google,irrelevant,126504335734607873
2428,google,irrelevant,126504297763581952
2429,google,irrelevant,126504285436514304
2430,google,irrelevant,126504090053259265
2431,google,irrelevant,126504049393672192
2432,google,irrelevant,126503517149069313
2433,google,irrelevant,126503460836343810
2434,google,irrelevant,126503277117452288
2435,google,irrelevant,126502927337660416
2436,google,irrelevant,126502611657564160
2437,google,irrelevant,126502546486464512
2438,google,irrelevant,126502150472871937
2439,google,irrelevant,126502129060950016
2440,google,irrelevant,126501952317165568
2441,google,irrelevant,126501402397782016
2442,google,irrelevant,126501224148242432
2443,google,irrelevant,126501185321566208
2444,google,irrelevant,126501161502126080
2445,google,irrelevant,126501085794930688
2446,google,irrelevant,126500586681143296
2447,google,irrelevant,126500532671086592
2448,google,irrelevant,126500515872915457
2449,google,irrelevant,126500195570683905
2450,google,irrelevant,126500127354535937
2451,google,irrelevant,126500080659341315
2452,google,irrelevant,126500021863579648
2453,google,irrelevant,126500018000633858
2454,google,irrelevant,126499879638925312
2455,google,irrelevant,126499873821437952
2456,google,irrelevant,126499835481292801
2457,google,irrelevant,126499741176561664
2458,google,irrelevant,126499498133426176
2459,google,irrelevant,126499369905160192
2460,google,irrelevant,126499359528468480
2461,google,irrelevant,126499266851119104
2462,google,irrelevant,126499256503762944
2463,google,irrelevant,126499194247725056
2464,google,irrelevant,126499065423859712
2465,google,irrelevant,126498881142927360
2466,google,irrelevant,126498880048214016
2467,google,irrelevant,126498875405115392
2468,google,irrelevant,126498743993376768
2469,google,irrelevant,126498725471334401
2470,google,irrelevant,126498584110710784
2471,google,irrelevant,126498451289673728
2472,google,irrelevant,126498295219621888
2473,google,irrelevant,126498266799013888
2474,google,irrelevant,126497733262585856
2475,google,irrelevant,126497725633150977
2476,google,irrelevant,126497618258964480
2477,google,irrelevant,126497611296407552
2478,google,irrelevant,126497446955188224
2479,google,irrelevant,126497409340686336
2480,google,irrelevant,126497063742603264
2481,google,irrelevant,126497027273129984
2482,google,irrelevant,126496716789792768
2483,google,irrelevant,126496706257895424
2484,google,irrelevant,126496681717014528
2485,google,irrelevant,126496237879959553
2486,google,irrelevant,126496216052801536
2487,google,irrelevant,126496203822211072
2488,google,irrelevant,126496202693939200
2489,google,irrelevant,126496202509389824
2490,google,irrelevant,126496200668098561
2491,google,irrelevant,126495762568851456
2492,google,irrelevant,126495739663757313
2493,google,irrelevant,126495620025417729
2494,google,irrelevant,126495448436453377
2495,google,irrelevant,126495346569392129
2496,google,irrelevant,126495269201264640
2497,google,irrelevant,126495253535531008
2498,google,irrelevant,126495253321613312
2499,google,irrelevant,126495251757150208
2500,google,irrelevant,126495232417218560
2501,google,irrelevant,126495208505479168
2502,google,irrelevant,126495101131309056
2503,google,irrelevant,126495097180262400
2504,google,irrelevant,126495028548874241
2505,google,irrelevant,126495020156063744
2506,google,irrelevant,126494978561146881
2507,google,irrelevant,126494884726190080
2508,google,irrelevant,126494808847040513
2509,google,irrelevant,126494774428565504
2510,google,irrelevant,126494752517537792
2511,google,irrelevant,126494681617010689
2512,google,irrelevant,126494434887090177
2513,google,irrelevant,126494286316445696
2514,google,irrelevant,126494260269821952
2515,google,irrelevant,126494247082934272
2516,google,irrelevant,126494176551514112
2517,google,irrelevant,126494166145437696
2518,google,irrelevant,126494156368523267
2519,google,irrelevant,126494152375533568
2520,google,irrelevant,126494104187183104
2521,google,irrelevant,126494033882259458
2522,google,irrelevant,126493930794659840
2523,google,irrelevant,126493860804308992
2524,google,irrelevant,126493833608441856
2525,google,irrelevant,126493751215525889
2526,google,irrelevant,126493741354713088
